,tweetText,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,like_to_view_ratio
229,You can't escape struggle. It is the source of your success or mediocrity. You have the ability to both perceive your struggles in a way that is advantageous toward your goals – or choose something worth struggling for.,129,12,347,1938,110910,306,0.017473627265350285
689,"Age is necessary for maturity, but doesn't guarantee it.

There are plenty of physical 40-year-olds that are a mental 15. Maturity is determined by experience.

If you don't meet reality through failure, often, your body will grow old while your mind clings to a fantasy.",96,8,141,853,48820,95,0.017472347
491,"The cure to an unfulfilling life can be found in physical training, long contemplative walks, and personal projects that you can pour your heart into and share with the world.",132,14,394,2453,140403,383,0.017471136656624146
348,If you want to be irreplaceable you can’t expect the schools (that train the masses) to do it for you. You must be self-taught.,212,24,416,2399,137338,242,0.017467853034120198
173,"Good, bad, love, hate, happy, sad, positive, negative, joy, disappointment, fulfilled, miserable, clear, lost, hope, regret.

People reject most of the human experience and expect to have a full life.",144,9,152,988,56566,112,0.017466323
271,"Imagine if everyone quit learning to walk because they cared what people think.

Now apply that thinking to anything else that is an absolute necessity to achieve your version of success.",160,5,211,1507,86322,277,0.017457890224971618
770,"When your mind is chaotic grab a notebook and spit everything out. Make the thoughts tangible. Organize, add, subtract, and question until you regain clarity.",200,22,262,1493,85662,162,0.017428965001984546
67,8 days https://t.co/MFlXwbCVNe,67,6,88,1007,57811,151,0.01741883
113,how to know you are improving at anything https://t.co/3WRFlooCAh,86,22,246,2343,134539,396,0.017415024639695555
262,"When things feel out of control:

- Block out 30 minutes &amp; pull out a notebook

- Write out every single thing you do in a week

- Remove, reorganize, and prioritize for the next week

- Stick to the plan

Doing nothing about your overwhelm is a great way to keep it around.",140,11,320,2173,124866,777,0.017402655646853428
787,"If you can learn to walk you can learn anything you want.

People have such faulty programming that their mind prevents them from doing more with their life.",121,4,106,833,47867,54,0.017402386
40,"Guard your attention at all costs.

Turn off notifications, they can wait. Turn off the news, it isn't reality. Turn off everything that seems important on the surface, but isn't.

Modern enslavement isn't physical, it's mental.

7 more lessons from The Art Of Focus:",83,11,466,2630,151139,1777,0.0174012
217,One pattern I’ve noticed in happy people: They’re obsessive about maintaining their mental clarity.,238,52,1288,8765,503786,1337,0.017398260372459735
382,"Nobody will ever completely understand you.

They will only see snapshots of your life. Like a pixel removed from a masterpiece. And they will treat you as if you are that pixel.

Don’t take their criticism too seriously. You’re the only one that has to sleep knowing who you are.",171,37,733,3106,178531,440,0.017397539
300,"Even if it doesn’t seem like it, and no matter how much you justify it, the people you surround yourself with (online and offline) subtly influence your actions. Slowly, then all at once you become someone you may hate.",187,19,154,1129,65013,88,0.017365757617707228
289,There is someone putting in half the effort as you and making 10x as much because they took a bet on themselves to stop relying on someone to assign them work with a set dollar amount.,133,9,189,1425,82138,196,0.017348851932114245
340,"You need a routine.

And if you think you don’t, you may not realize that you already have one that was assigned by society, or your “routine” is not having a routine.

A powerful routine, no matter how long, prevents overwhelm as you progress toward your goals.",175,14,307,1929,111226,324,0.017343067
742,There are so many fucking cool people on this app and I want to be close friends with everyone but the reason I even found them was by putting my thoughts out there which takes focus and solitude,92,4,46,773,44638,30,0.017317084098749946
17,"If your beliefs aren't cultivated with time, questioning, and experience they aren't your beliefs. They're someone else's.",144,11,189,1204,69528,164,0.017316764
630,"Set aside 1 hour a day for the 2 most important people in your life:

1) You
2) The person you want to become",126,17,468,2360,136372,264,0.017305605256210953
201,"Without lying to yourself, create a product that *you* would actually buy, use, and benefit from. There aren't many shortcuts in business, but this is one of them.",170,14,291,2209,127745,653,0.017292261928059806
599,"You can change your beliefs.

You may contradict what you said a few years ago. You may lose friendships if they are unwilling to see your point of view. You may become someone that average people don't like.

The pain required for growth scares most people into staying the same.",124,16,194,1142,66275,132,0.017231233496793664
91,"Do what most people don't.

Go outside. Observe your thoughts. Go on a run. Go to the gym. Respect others. Groom yourself. Set goals. Study daily. Build daily. Take less value, give more.

It's not hard to stand out in a world that has normalized mediocrity.",191,30,821,4736,274971,1305,0.017223634
