,tweetText,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,like_to_view_ratio
3133,"From an early age, you're taught that money is hard to make.

What a crazy thing to believe nowadays

when you have kids making millions from their smart phones

Money isn't real

What's real is sticking your neck out to let people know what you offer

Do that.",7,0,3,62,5004,9,0.012390087929656275
1678,"Every rich person got their money by thinking smart, not by just doing hard work. They got the upper hand just by having the 'right' thoughts at the right time. This is the one thing most people ignore about money.",7,1,3,38,3070,6,0.012377850162866449
1437,"You’re too busy.

And that’s okay.

The problem is when you’re too busy fulfilling someone else’s dream instead of your own.",5,1,2,31,2505,1,0.012375249500998005
551,"Never hide your prices.

It's a big mistake.

Be upfront and transparent.

Let your customers know what they're getting into right from the start.

Saves time and a lot of energy.",5,0,2,38,3072,1,0.012369791666666666
2650,"When reading your copy, the reader needs to say

“Yes, that’s me!”

If you don’t understand who you are talking to

What their pains and desires are

You will not be able to persuade them

The first step is to do this research",12,2,9,65,5255,10,0.012369172216936251
2903,"You've got to go above and beyond if you want to stand out from the rest. 

This means giving 110% and always striving for excellence. 

Anything less than that is unacceptable.",16,0,3,60,4853,1,0.012363486503193901
2862,"Nobody supports you when you have 10 followers.

Whatever you're planning on doing on Twitter, do it for yourself.",14,1,5,83,6715,4,0.012360387192851824
1862,"My $50K/mo mornings are simple:
• Wake up
• No rituals, just work

Why?
• I love what I do
• No need for motivation

Remember:

Love your work, and productivity follows.",5,0,2,25,2023,0,0.012357884330202669
2758,"If you want fail in business...

Try to create desire.

It's impossible.

All you can do it TAP INTO a desire that's already there.

That's what marketing it for.",10,0,1,47,3805,6,0.012352168199737189
1379,"You took an idea and, with determination and perseverance, turned it from a thought in your mind into something real. 

No bosses. No cubicles. No office politics. All online.

If this doesn't convince you to avoid a lifetime of corporate punishment, I don't know what will.",5,0,2,33,2676,1,0.012331839
1403,"Money is the enemy.

The enemy of poverty, brokeness, and indiscipline.",4,0,2,24,1948,1,0.012320328542094456
2400,"Nobody likes a wall of text.

Keep your emails short and sweet.

Use more line breaks
Use fewer commas
Make each word count

The more concise, the more persuasive you'll be.",11,0,1,33,2679,1,0.012318029115341545
1925,"Email sequence pro tips:

1/ Welcome email
2/ Set expectations
3/ Storytelling value
4/ Solve a problem
5/ Continue problem solving
6/ Case study

Remember: Calls-to-Action in ever single email.",2,1,2,26,2111,14,0.012316438
1586,"Audience building pro-tip:

Gather your most successful content.
Organize them in an ebook.

Employ them as your secret arsenal.

Give it all away for free

In exchange?
People's emails.

How?
With a newsletter.

Act today.",3,0,3,34,2761,8,0.012314379
786,"You're drowning in marketing advice.
Action is the cure to ignorance.",6,0,2,21,1706,2,0.012309496
1063,"You wouldn’t show up to a party uninvited.

So why launch an offer without inviting people to a waitlist?

Build a waitlist, then drop the offer.",10,0,3,40,3250,1,0.012307692307692308
1847,"Wake up, work, repeat:
• No bullshit rituals
• Gym, shower, coffee
• Love what you do

Productivity lies in:
• Enjoying the process
• Ignoring overrated advice
• Just doing the work",8,0,3,31,2520,2,0.012301587301587301
2488,The most successful marketers are the ones who can write copy that makes their customers feel like they're part of something bigger than themselves.,12,0,3,47,3827,2,0.012281160177684871
2399,"Good email marketing is not about sending more emails.

It's about sending the right emails to the right people at the right time.",11,0,2,36,2932,1,0.012278308
2732,"Likes, Retweets and Comments won't get you an extra 6 figures a year.

DMs, Networking and Sales calls will.",5,2,5,56,4561,4,0.012278009208506906
488,"Mr Beast is now doing the 
government’s job—protect the guy at all cost. https://t.co/sJdNxCDyjT",9,1,1,63,5133,4,0.012273524254821741
508,"Write an ebook.

Sell 100 copies for $10.

That's your first $1000 as an author. 

Then, send a few emails to buyers. 

Get people to pay $3K–$5K for a ""done for you"" service or ""done with you"" coaching. 

Anyone can do it. 

But most people are lazy.",17,1,7,85,6927,42,0.012270824310668399
1019,"""Convincing"" is an amateur move.

True pros believe in their product.
That self-belief is energy.
Energy is attractive.

Get it?",5,0,2,24,1957,1,0.012263668880940215
1615,"Content pro-tip:

Gather your most successful pieces.

Use them as your inspiration.
Repurpose them.

No more ""writers block""
No more ""lack of ideas""
No more boring content.

Act promptly.",4,0,0,27,2205,6,0.012244897959183673
1932,"Stop overthinking your content strategy

Here's the deal:
- Define your expertise
- Post content about it
- Monetize

Less stress, more wins.",4,0,3,22,1797,4,0.012242626599888704
2676,"If a client asks you,
""Why is this so expensive?"" 

You reply,
""Compared to what?""

Expensive is subjective.

What's expensive for you is pocket change for Bezos.",15,0,2,73,5965,11,0.012238055322715843
2168,"Solopreneurs:
Do not underestimate the power of sleep.

No money is worth sacrificing your health.

Burnout will destroy everything if you let it.

Remember: it's okay to rest.",10,0,5,36,2945,1,0.012224108658743633
2574,"Don't just write words. 

Write words that sell. 

Effective copywriting means understanding your audience's needs and motivations.

And using that knowledge to craft messages that makes money.",8,0,5,48,3931,2,0.012210633426609005
2627,"Great copywriting requires empathy. 

You need to understand your audience's:
• pain points
• desires
• fears.

Only then can you craft a message that resonates with them.",15,0,3,47,3852,5,0.012201453790238837
583,"The dirty desk you're sitting at is why you fail in life.

Your environment determines your focus level. 

Your workstation is a holy place.

Treat it as such.

Clean your workspace.",11,0,1,37,3033,5,0.012199142762940983
1162,"People freaking love a good underdog story. Seriously, use it to connect with your readers and followers. Show them how you started from the bottom and worked your way up. No better way to get them invested in your journey.",2,0,2,20,1640,2,0.012195121951219513
1279,"You gave yourself 30+ years to finally start your business and expect to see results in months?

Commmeeeeooonnnnnnnnnn.",12,0,0,33,2707,2,0.012190616919098634
663,"Brevity is powerful.

Condensing thoughts into tweets makes you a better communicator and thinker.

One topic at a time.

Pure clarity.",5,0,4,31,2543,3,0.012190326
1211,"If you hate lead generation, outsource it but never deprioritize it.",5,0,1,20,1641,0,0.01218769
3157,"Posting content with no strategy is a loser's game.

Your content should always lead to your flagship offer.

Content → Credibility → Easy sales",4,2,3,63,5175,13,0.012173913
2836,Uncomfortable for 12 months Tweeting every day to be comfortable for a lifetime.,31,2,3,125,10272,6,0.012169003115264797
2868,"I started my online business at 30.

“You’re too old.”
“It's too late.”
“The market is saturated.”
“It's too risky.”

Every single person who said this to me didn't have an online business. People love projecting their insecurities onto you.",48,1,14,240,19731,11,0.012163600425726015
1208,"If you don’t want to sound salesy on your calls, do this:

Stop being a little bitch.

There's nothing wrong with being salesy.",7,0,2,22,1809,0,0.012161415146489774
1872,"Charge more, make MORE:

It's simple.

I went from charging $500 → $20,000.

3 main differences:

1/ Target richer clients
2/ Streamlined deliverable
3/ Got over my 3-world mentality

Growth never stops, my friend.",3,1,0,24,1975,4,0.012151898734177215
1016,"Embarrassed about selling? Grow up.

Real adults know how to persuade and profit.

Shyness keeps people broke.",9,2,10,56,4615,4,0.012134344528710726
2228,"Modern entrepreneurship...

You might think you need:

• Deep pockets of investors
• An Ivy League degree
• A fully-staffed team

But what you actually need is to:

• Laptop
• Notion
• Twitter account",6,0,1,32,2639,2,0.012125805229253505
1392,"When I started posting on Twitter.

I was posting nothing but feel-good content.

And guess what?

It did more harm than good.

But then I decided to post valuable content.

Then people actually started paying me for my services.

Lesson there.",10,0,2,38,3136,1,0.012117347
1996,"Stop worrying about
- Landing pages
- Automations
- Professional emails

Just launch that damn thing, promote it on Gumroad, and watch your growth explode.

No more anxiety.
No more procrastination.

Just action &amp; results.",6,0,1,22,1816,2,0.012114537444933921
2877,"Scare them.

Sell them the solution.

Strip them from their freedoms in exchange for security.

Repeat.

That's how the government and the media control you.",22,0,23,138,11402,5,0.012103139800035082
2402,"Don’t write for likes.

Write to persuade.

This means writing to inspire people to take action.

So stop obsessing over engagement.

Instead, write in such a way that your dreamed clients think,

“That’s exactly what I need.”",8,1,4,33,2730,2,0.012087912087912088
1032,"Logic doesn't sell.

You gotta dive deep into people's nightmares. And only then you'll have their wallet.",11,0,4,44,3641,4,0.012084592145015106
2799,"It's easy to think rich people just got lucky.

But behind their success there's always:

- Countless hours of works
- Thousands of failed attempts
- Being told they're crazy

Keep going, the pain will fade.",22,0,9,61,5048,1,0.012083993660855784
